2026-01-22 23:06:22.099 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java (1533 chars)
2026-01-22 23:06:22.099 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java (1594 chars)
2026-01-22 23:06:22.099 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java (7381 chars)
2026-01-22 23:06:22.100 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java (3825 chars)
2026-01-22 23:06:22.101 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java (1287 chars)
2026-01-22 23:06:22.102 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java (1128 chars)
2026-01-22 23:06:22.102 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java (1884 chars)
2026-01-22 23:06:22.102 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java (4145 chars)
2026-01-22 23:06:22.103 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java (3561 chars)
2026-01-22 23:06:22.103 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java (1112 chars)
2026-01-22 23:06:22.103 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java (25773 chars)
2026-01-22 23:06:22.109 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java (3544 chars)
2026-01-22 23:06:22.109 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java (15412 chars)
2026-01-22 23:06:22.114 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java (1562 chars)
2026-01-22 23:06:22.115 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java (34502 chars)
2026-01-22 23:06:22.120 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java (2636 chars)
2026-01-22 23:06:22.121 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java (2265 chars)
2026-01-22 23:06:22.121 [main] INFO  i.f.i.metrics.StaticAnalysisService - Analisi completata: parsati 389 file, estratti 6716 metodi.
2026-01-22 23:06:22.148 [main] INFO  i.f.i.c.DatasetGeneratorController - Processing Release: 4.2.3 (2014-06-27)
2026-01-22 23:06:22.149 [main] DEBUG i.f.i.c.DatasetGeneratorController - Finestra temporale 2014-02-02 -> 2014-06-27
2026-01-22 23:06:22.149 [main] DEBUG i.f.i.c.DatasetGeneratorController - Trovati 35 commit storici per la release 4.2.3
2026-01-22 23:06:23.082 [main] INFO  i.f.i.metrics.StaticAnalysisService - Analisi Statica Snapshot c9db762707538a99a92852e60b88bed577b01377: trovati 426 file .java candidati.
2026-01-22 23:06:23.082 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleOpStatsLogger.java (2445 chars)
2026-01-22 23:06:23.083 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java (2970 chars)
2026-01-22 23:06:23.085 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java (13237 chars)
2026-01-22 23:06:23.091 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java (1117 chars)
2026-01-22 23:06:23.091 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java
2026-01-22 23:06:23.091 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Nessun metodo trovato in: hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java
2026-01-22 23:06:23.091 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java (3106 chars)
2026-01-22 23:06:23.092 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java (1633 chars)
2026-01-22 23:06:23.093 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java (1352 chars)
2026-01-22 23:06:23.093 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java (7794 chars)
2026-01-22 23:06:23.095 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java (13796 chars)
2026-01-22 23:06:23.099 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java (1565 chars)
2026-01-22 23:06:23.099 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java (4000 chars)
2026-01-22 23:06:23.100 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java (3164 chars)
2026-01-22 23:06:23.101 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java (1521 chars)
2026-01-22 23:06:23.102 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java (1307 chars)
2026-01-22 23:06:23.102 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java (4350 chars)
2026-01-22 23:06:23.103 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java (36063 chars)
2026-01-22 23:06:23.115 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java (1930 chars)
2026-01-22 23:06:23.116 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java (1470 chars)
2026-01-22 23:06:23.116 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java (7000 chars)
2026-01-22 23:06:23.116 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java (3534 chars)
2026-01-22 23:06:23.117 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java (990 chars)
2026-01-22 23:06:23.117 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java
2026-01-22 23:06:23.117 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Nessun metodo trovato in: hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java
2026-01-22 23:06:23.117 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java (7029 chars)
2026-01-22 23:06:23.120 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java (1431 chars)
2026-01-22 23:06:23.120 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java (1601 chars)
2026-01-22 23:06:23.120 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java (2601 chars)
2026-01-22 23:06:23.121 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java (18926 chars)
2026-01-22 23:06:23.127 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java (21311 chars)
2026-01-22 23:06:23.134 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/util/Either.java (1377 chars)
2026-01-22 23:06:23.135 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java (17485 chars)
2026-01-22 23:06:23.138 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java (2879 chars)
2026-01-22 23:06:23.139 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java (2455 chars)
2026-01-22 23:06:23.139 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java (1783 chars)
2026-01-22 23:06:23.139 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java (4348 chars)
2026-01-22 23:06:23.140 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java (9656 chars)
2026-01-22 23:06:23.142 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/net/DNS.java (12648 chars)
2026-01-22 23:06:23.146 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java (1057 chars)
2026-01-22 23:06:23.146 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java (152125 chars)
2026-01-22 23:06:23.274 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java (1660 chars)
2026-01-22 23:06:23.275 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java (48872 chars)
2026-01-22 23:06:23.290 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java (4799 chars)
2026-01-22 23:06:23.292 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java (38318 chars)
2026-01-22 23:06:23.301 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java (2252 chars)
2026-01-22 23:06:23.302 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java (33694 chars)
2026-01-22 23:06:23.309 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java (5288 chars)
2026-01-22 23:06:23.310 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java (1322 chars)
2026-01-22 23:06:23.310 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java (1788 chars)
2026-01-22 23:06:23.310 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java (959 chars)
2026-01-22 23:06:23.310 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java
2026-01-22 23:06:23.310 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Nessun metodo trovato in: hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java
2026-01-22 23:06:23.310 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java (4052 chars)
2026-01-22 23:06:23.311 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java (7356 chars)
2026-01-22 23:06:23.313 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java (1476 chars)
2026-01-22 23:06:23.313 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java
2026-01-22 23:06:23.313 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java (2301 chars)
2026-01-22 23:06:23.314 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java (38222 chars)
2026-01-22 23:06:23.325 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java (1897 chars)
2026-01-22 23:06:23.325 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java (4381 chars)
2026-01-22 23:06:23.327 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java (2758 chars)
2026-01-22 23:06:23.328 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java (4048 chars)
2026-01-22 23:06:23.328 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java (4030 chars)
2026-01-22 23:06:23.329 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java (20392 chars)
2026-01-22 23:06:23.335 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java (6228 chars)
2026-01-22 23:06:23.336 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java (999 chars)
2026-01-22 23:06:23.336 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java
2026-01-22 23:06:23.336 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Nessun metodo trovato in: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java
2026-01-22 23:06:23.336 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java (1294 chars)
2026-01-22 23:06:23.336 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java
2026-01-22 23:06:23.336 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java (1189 chars)
2026-01-22 23:06:23.337 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java (5074 chars)
2026-01-22 23:06:23.338 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java (2740 chars)
2026-01-22 23:06:23.338 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java (25268 chars)
2026-01-22 23:06:23.344 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java (6941 chars)
2026-01-22 23:06:23.345 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java (9939 chars)
2026-01-22 23:06:23.348 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java (46685 chars)
